,0
0,0.061398683758350905
1,0.08732375980307136
2,0.09694037674899063
3,0.06878363851948108
4,0.08795249763239234
5,0.07662009846452855
6,0.10759268983518275
7,0.07590636493862661
8,0.08908069280793955
9,0.0
10,0.09699973361255848
11,0.07312478258623008
12,0.07675810675125039
13,0.09484322167271309
14,0.07251375351591097
15,0.060377260847861644
16,0.09589777905529719
17,0.0641579513392055
18,0.07715619750490994
19,0.07205445215279586
20,0.09792172939630238
21,0.10190466038627491
22,0.07505227190604312
23,0.07516238643606536
24,0.07269777721834562
25,0.0879408452700531
26,0.09772320390789983
27,0.07697260399436703
28,0.08681361083969437
29,0.09429498345548297
30,0.06922282752455056
31,0.06122568135998345
32,0.08279201668882008
33,0.08546156225570486
34,0.0850790573199235
35,0.08953530377682778
36,0.08519843797920337
37,0.07601442689146695
38,0.062451101704960175
39,0.08508422052252967
40,0.062381528363631394
41,0.08640644258925899
42,0.07727384377987137
43,0.05984545181552439
44,0.07654625983302527
45,0.08725386649994883
46,0.08773444173481514
47,0.08297216518301766
48,0.0841188348097906
49,0.0729677286348772
50,0.05141163606837404
51,0.09128148871666265
52,0.08830758372735145
53,0.0967039496985306
54,0.09329526027717229
55,0.07996822068664484
56,0.08803039918034355
57,0.08162756892682704
58,0.06193874891534601
59,0.07227786872740537
60,0.09656254813541358
61,0.09089878170202903
62,0.10563570288763104
63,0.06976622994194893
64,0.08310843568023417
65,0.06901749130802158
66,0.06827392413350519
67,0.05913298410233594
68,0.08365624095855567
69,0.08852008978499555
70,0.08825369314415718
71,0.0
72,0.1021343668947915
73,0.08508220290186662
74,0.10381578963171793
75,0.09645738937040067
76,0.05855817085176839
77,0.0875253017768629
78,0.0944002266699152
79,0.09323341231373189
80,0.08640191101452223
81,0.09799384377309604
82,0.07504777304397268
83,0.07111909723693315
84,0.08173062154001931
85,0.06587014943001998
86,0.09225985728186631
87,0.12053753276345242
88,0.06930236482887867
89,0.09037598716390159
90,0.06791380141085684
91,0.06314707891163401
92,0.05808872699871578
93,0.07832012394144766
94,0.10180759130539842
95,0.08707989687445111
96,0.0708083482884199
97,0.09966536872905132
98,0.09627210596333574
99,0.10104663686971255
100,0.0
101,0.0975989565103128
102,0.09993649230358002
103,0.08399272949852744
104,0.08336341509839666
105,0.08809083568706874
106,0.06998885817749388
107,0.1066871337201558
108,0.08146385164300379
109,0.10563995845916646
110,0.08072863695340093
111,0.09974775544196643
112,0.08640987567816863
113,0.09611987421527643
114,0.08876946130605896
115,0.0946429951903382
116,0.07678396087986526
117,0.07846698454222828
118,0.08041291294055873
119,0.08714506175540222
120,0.0840048146814024
121,0.07497226062201158
122,0.07904377586046761
123,0.07037350661251048
124,0.08101080219306613
125,0.07823942669922221
126,0.08209296430724045
127,0.09263396632747808
128,0.08198455352018487
129,0.08192004503402708
130,0.08375181694583037
131,0.07312592028110625
132,0.08514581021508355
133,0.0916267884984809
134,0.0858637907285634
135,0.07609237615767124
136,0.08700197236761652
137,0.09194419719833362
138,0.07763325456207684
139,0.0829116917918463
140,0.08650513652377004
141,0.08502410100187176
142,0.07157793745887177
143,0.09435095233327873
144,0.08511542617813987
145,0.0967720582103463
146,0.10393882096207455
147,0.09626316723102211
148,0.10086123880996181
149,0.064743891692752
150,0.08004288071746365
151,0.07330194553039338
152,0.07829362856915033
153,0.09004606655228528
154,0.1071966047337209
155,0.08581266611488064
156,0.08102131258781077
157,0.06807712871649411
158,0.08797267931469144
159,0.07649168814715959
160,0.13367933776715063
161,0.0
162,0.08818656052246043
163,0.09099670308616171
164,0.07825724660461456
165,0.08745436903342088
166,0.08761673230930463
167,0.07515816695034018
168,0.08361670418780522
169,0.07391273243091125
170,0.07420821863032452
171,0.07739445214944035
172,0.05453534011345392
173,0.06657476905200127
174,0.08471256807727905
175,0.08311946535141469
176,0.09191773334340748
177,0.09438650029373975
178,0.08071419320001898
179,0.0770164067147962
180,0.0701390586194941
181,0.09123817401478453
182,0.07784283202485703
183,0.06877363577970907
184,0.06752272618341827
185,0.06802785785593134
186,0.08822805362786063
187,0.08084520541157425
188,0.06790199058232135
189,0.07021320949993504
190,0.07900961671542367
191,0.10451032712806052
192,0.11195937580147712
193,0.08816812298415094
194,0.11455062856083384
195,0.07548171973092528
196,0.09052575750423726
197,0.08043911133671407
198,0.0831282261897852
199,0.07533709895763309
200,0.06544752746320645
201,0.09527202890211502
202,0.0
203,0.09556016401216222
204,0.08975421458323747
205,0.08687299515943278
206,0.08782467113208005
207,0.09257062236745967
208,0.09141255167341861
209,0.10104528467031083
210,0.06652157863016261
211,0.07424579795748687
212,0.07375151484893536
213,0.07997776941786235
214,0.06627505901309737
215,0.0721498075332047
216,0.09373014809966224
